record,uuid,date,markers,status,vtest,vpanelPartnerId,vnetMRsrc,vsampleSource,noanswerh_age_n99,hINCOME,hGENDER,hAGE,hHOUSEHOLD,hHOUSEHOLD_newr1,hHOUSEHOLD_newr2,hHOUSEHOLD_newr3,hHOUSEHOLD_newr4,hHOUSEHOLD_newr5,hHOUSEHOLD_newr6,hHOUSEHOLD_newr7,hHOUSEHOLD_newr8,hHOUSEHOLD_newr9,hSTATE,Q1r1,Q1r2,Q1r3,Q1r4,Q1r5,Q1r6,Q1r7,Q1r8,Q2,Q3,Q3r17oe,Q4,Q4r9oe,hGroup,Q5r1,Q5r2,Q5r3,Q5r4,Q5r5,Q5r6,Q5r7,Q5r8,Q6,Q7r1,Q7r2,Q7r3,Q7r4,Q7r5,Q7r6,Q7r7,Q7r8,Q7r9,Q7r10,Q7r11,Q7r12,Q8,Q9r1,Q10r1,Q11,Q12r1,Q12r2,Q12r3,Q12r4,Q12r5,Q12r6,Q12r7,Q12r8,Q12r9,Q12r10,Q12r11,Q12r12,Q12r13,Q12r14,Q12r15,Q12r16,Q12r17,Q12r16oe,Q13r1,Q13r2,Q13r3,Q13r4,Q13r5,Q13r6,Q13r7,Q13r8,Q13r9,Q13r10,Q13r11,Q13r12,Q13r13,Q13r14,Q13r15,Q13r16,Q14r1,Q14r2,Q14r3,Q14r4,Q14r5,Q14r6,Q14r7,Q14r8,Q14r9,Q14r10,Q14r11,Q14r12,Q14r13,Q14r14,Q14r15,Q15r1,Q15r2,Q15r3,Q15r4,Q15r5,Q15r6,Q15r7,Q15r8,Q15r9,Q15r10,Q15r11,Q15r12,Q15r13,Q15r14,Q15r15,Q16r1,Q16r2,Q16r3,Q16r4,Q16r5,Q16r6,Q16r7,Q16r8,Q16r9,Q16r8oe,Q17r1,Q17r2,Q17r3,Q17r4,Q17r5,Q17r6,Q17r7,Q17r8,Q17r9,Q17r10,Q17r11,Q17r12,Q17r13,Q17r14,Q17r15,Q17r16,Q17r14oe,Q18r1,Q18r2,Q18r3,Q18r4,Q19,Q20r1,Q20r2,Q20r3,Q20r4,Q20r5,Q20r6,Q20r7,Q20r8,Q20r9,Q20r10,Q20r11,Q20r12,Q20r13,Q20r14,Q20r17,Q20r15,Q20r16,Q20r15oe,vlist,qtime,vos,vosr15oe,vbrowser,vbrowserr15oe,vmobiledevice,vmobileos,start_date,nweightweight2,nweightweight1,nweightweight3,vdropout,ssc,source,list,url,exitURL,ipAddress,userAgent,panelPartnerId,l,countryCode,i,batchno,test,ac,sn,lang,gmid,gh,netMRsrc,sourceid,x,y,uid,sampleSource,h,r,pp,dcua,supplierID,session,rid,fedResponseID,RISN
8181,u6ngkc7zs03b4s0a,2018-10-01 09:57:45,"20180927_11:16_v2,/overall/Total,/overall/option4,Total,qualified",3,2,,1,1,,109,1,6,,1,0,0,0,0,0,0,0,0,37,1,1,1,1,1,1,0,0,2,17,Eye Med,1,,4,4,4,4,4,99,99,4,4,2,1,1,1,1,1,1,1,99,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,1,4,4,4,4,4,4,3,4,4,4,4,4,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,3,,,,,,,,,,,,,,,,,,,2,597.5755281,4,,12,,5,6,2018-10-01 09:47:52,0.187453184,0.187453184,0.187453184,,56976c19b72de3a8d1dc843828487d6d,,1,,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0,,,US,,,,BD9994FED828229B,607252,E,200002871,10030338061_2241107,90,GENERATED,70,1,,90,109,37,1,..,,r4bnwxz3ky52k1hp,,,
8218,znqm4f1f5sdr5pmk,2018-10-01 10:06:56,"20180927_11:16_v2,/overall/Total,/overall/option4,Total,qualified",3,2,,1,1,,108,2,6,,1,0,0,1,0,0,0,0,0,39,1,1,1,1,1,1,0,0,2,7,,1,,4,1,4,4,3,99,99,3,4,2,2,99,99,2,1,99,1,99,4,99,99,99,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,1,3,1,1,1,1,3,1,1,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,2,,,,,,,,,,,,,,,,,,,2,185.4467704,4,,10,,5,6,2018-10-01 10:03:56,0.187453184,0.187453184,0.187453184,,e220f4f5bbc74beec727bc778ff2a265,,1,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",,,US,,,,5AA1139BD3C0C52C,607252,E,200002900,10030338061_86689660,90,GENERATED,77,2,,90,108,39,"1,4",..,,se5vqtey94stqjc9,,,
8206,s6pxmyb8hs8p3q71,2018-10-01 10:09:40,"20180927_11:16_v2,/overall/option2,/overall/Total,Total,qualified",3,2,,3,2,,109,2,3,,0,1,1,0,0,0,0,0,0,36,1,0,1,1,1,1,0,0,1,17,Medicare,3,,2,2,4,4,4,1,1,4,4,2,3,1,1,3,1,1,1,1,3,1,1,99,1,To find out what's covered ,Nothing ,4,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,,,,,,,,,4,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,2,679.5235913,12,,11,,3,1,2018-10-01 09:58:28,0.639908676,0.639908676,0.639908676,,766aff055442dbe0cb54956131806cc5,,1,,,,"Mozilla/5.0 (iPad; CPU OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G36 Safari/601.1",,,US,,,,fd2098106f7eb87c,607252,E,19444556,,,GTM,42,2,,gtm,109,36,"2,3",ti,,btfcjd8nnvt1q571,,,
8231,mezmssb2kuamd1gc,2018-10-01 10:18:57,"20180927_11:16_v2,/overall/Total,/overall/option4,Total,qualified",3,2,,3,2,,107,2,6,,0,1,0,0,0,0,0,0,0,23,1,0,1,1,1,1,0,0,1,17,Aflac,6,,4,2,4,3,3,1,99,4,4,2,3,1,1,1,1,1,1,1,2,1,99,99,1,Can't remember it was awhile ago but think it was about coverage,check to make sure what things are covered under your policy before you have the procedure done and what it cost.,5,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,3,,3,,,,,,,,,,,,2,4,1,4,4,3,3,1,4,3,3,4,3,4,4,1,0,0,0,0,1,1,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,2,,,,,,,,,,,,,,,,,,,2,522.706259,4,,2,,5,6,2018-10-01 10:10:23,0.187453184,0.187453184,0.187453184,,74bfd10b00c735a07342e3bcf3877b79,,1,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",,,US,,,,7b5d5198d5ef7781,607252,E,11104882,,,GTM,73,2,,gtm,107,23,2,..,,vkubfzx5jgwcv5zb,,,
8250,s109ywpd17m5221n,2018-10-01 10:20:44,"20180927_11:16_v2,/overall/Total,/overall/option4,Total,qualified",3,2,,3,2,,111,1,2,,1,1,0,0,0,0,0,0,0,9,1,1,1,1,1,1,0,0,2,12,,6,,4,3,3,4,3,4,4,4,3,2,4,4,4,3,4,3,4,4,4,3,2,4,1,to see about rates,chekck on the status of a claim,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,3,2,,,,,,,,,,,,3,3,4,3,3,4,3,4,3,3,4,4,3,3,3,0,0,0,1,0,1,0,0,0,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,2,,,,,,,,,,,,,,,,,,,2,189.1847887,13,,10,,5,6,2018-10-01 10:17:45,0.187453184,0.187453184,0.187453184,,81026193ac1445aa5fd8e5532d9e8341,,1,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",,,US,,,,1b91f937dda61dea,607252,E,14606117,,,GTM,33,1,,gtm,111,9,"1,2",..,,c7g4dstduz2zsft9,,,
8248,u6620xmeh7k6xtnv,2018-10-01 10:21:56,"20180927_11:16_v2,/overall/option3,/overall/Total,Total,qualified",3,2,,1,1,,101,1,4,,1,0,1,0,0,0,0,0,0,25,1,1,1,0,1,1,0,0,2,17,dental dreams,4,,3,4,4,4,4,4,4,4,4,5,1,1,1,1,1,99,1,4,1,1,1,99,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,2,268.1476746,4,,12,,5,6,2018-10-01 10:17:34,1.220731707,1.220731707,1.220731707,,d312df13cc3c345dbfa98d1f5e770020,,1,,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0,,,US,,,,6CF7B13D9ECF4035,607252,E,200002918,10030338061_9381944,90,GENERATED,53,1,,90,101,25,"1,3",..,,49g9ma3qynwd0e0f,,,
8255,4x9xp035mg0zenah,2018-10-01 10:23:15,"20180927_11:16_v2,/overall/Total,/overall/option4,Total,qualified",3,2,,3,2,,112,2,5,,1,0,1,0,0,0,0,0,0,6,1,1,1,1,1,1,0,0,2,7,,1,,4,2,4,4,4,1,3,4,4,2,2,1,1,1,1,1,1,1,3,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,2,2,2,2,2,2,2,3,1,2,2,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,3,,,,,,,,,,,,,,,,,,,2,241.0465324,13,,12,,5,6,2018-10-01 10:19:18,0.187453184,0.187453184,0.187453184,,e3faafcde5ddee9264a08578eba15651,,1,,,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.13; rv:61.0) Gecko/20100101 Firefox/61.0,,,US,,,,ca37d0c694b6cf27,607252,E,22546960,,,GTM,61,2,,gtm,112,6,"1,3",..,,6jxqjg90fwqysza5,,,
8260,prv0bxu1dd201f8w,2018-10-01 10:24:58,"20180927_11:16_v2,/overall/Total,/overall/option4,Total,qualified",3,2,,1,1,,102,2,6,,0,0,0,0,0,0,0,0,0,42,1,1,1,1,1,1,0,0,1,12,,6,,4,3,4,4,4,99,99,4,99,2,4,1,4,1,2,3,1,1,1,4,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,2,3,2,2,2,2,2,2,2,3,3,2,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,2,,,,,,,,,,,,,,,,,,,2,285.0366371,4,,2,,5,6,2018-10-01 10:20:20,0.187453184,0.187453184,0.187453184,,a53c1d2ac2e8f2cef1a6ae1e657a2be5,,1,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",,,US,,,,FC2F3F98EBB99DBA,607252,E,200002924,10030338061_10001012492,90,GENERATED,77,2,,90,102,42,,..,,x30e5jmrhj9km80c,,,
8242,zx5tsdvxmvsbrpdw,2018-10-01 10:25:16,"20180927_11:16_v2,/overall/Total,/overall/option4,Total,qualified",3,2,,1,1,,104,1,6,,1,0,0,0,0,0,0,0,0,48,1,1,1,1,0,1,0,0,1,10,,5,,4,1,3,3,3,2,1,4,4,4,3,1,1,2,1,4,1,99,1,1,1,1,1,to visited,don't know,4,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,4,,,,,,,,,4,,,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,1,0,0,0,0,1,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,2,,,,,,,,,,,,,,,,,,,2,632.1641433,4,,10,,5,6,2018-10-01 10:14:54,0.187453184,0.187453184,0.187453184,,4a3fee854c4f949e31561dc755f2da42,,1,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",,,US,,,,41B25D6F23C6EEC8,607252,E,200002914,10030338061_10044537134,90,GENERATED,72,1,,90,104,48,1,..,,k593x70w0v06msmr,,,
8268,x00nkc2ykdg0nag1,2018-10-01 10:28:11,"20180927_11:16_v2,/overall/Total,/overall/option4,Total,qualified",3,2,,1,1,,110,1,6,,1,0,0,0,0,0,0,0,0,4,1,1,1,1,1,1,0,0,2,12,,1,,4,2,4,4,4,99,99,4,3,2,1,1,1,1,1,1,1,99,1,1,1,1,1,Associated with my retirement provider.,nothing,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,4,,,,,,,,4,,4,,4,,4,4,2,3,2,3,2,1,1,3,2,3,2,3,2,4,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,2,,,,,,,,,,,,,,,,,,,2,287.3729861,5,,3,,5,6,2018-10-01 10:23:33,0.187453184,0.187453184,0.187453184,,d403fd8b0caf54ae4f18c0f2888c06e3,,1,,,,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,,,US,,,,97D29939BC2509CE,607252,E,200002930,10030338061_10034020981,90,GENERATED,71,1,,90,110,4,1,..,,0a9d1hk35bapagqb,,,
8270,bjghea915jjm4k31,2018-10-01 10:36:00,"20180927_11:16_v2,/overall/option2,/overall/Total,Total,qualified",3,2,,3,2,,110,2,6,,1,0,0,0,0,0,0,0,0,44,1,1,1,1,1,1,0,0,1,14,,3,,2,2,3,4,3,2,99,3,4,2,2,2,2,2,2,2,2,99,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,1,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,2,705.8149929,5,,12,,5,6,2018-10-01 10:24:19,0.639908676,0.639908676,0.639908676,,c5f39376249f006a9e188b9687a29263,,1,,,,Mozilla/5.0 (Windows NT 6.1; rv:59.0) Gecko/20100101 Firefox/59.0,,,US,,,,3cb3e5c56c8b4541,607252,E,17117270,,,GTM,69,2,,gtm,110,44,1,..,,2xmy89kd93jptyq7,,,
8291,hfutw36mqcfxsx5g,2018-10-01 10:38:53,"20180927_11:16_v2,/overall/Total,/overall/option4,Total,qualified",3,2,,1,1,,111,2,6,,0,0,0,0,0,0,0,0,0,12,1,0,1,0,1,1,0,0,1,14,,6,,4,2,4,3,4,99,99,4,4,2,99,99,99,99,99,99,99,99,99,99,99,99,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,2,,,,,,,,,,,,,,,,,,,2,162.7985461,5,,12,,5,6,2018-10-01 10:36:17,0.187453184,0.187453184,0.187453184,,2632a770219c634bde9f7cd282d5c256,,1,,,,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0,,,US,,,,82748B865B4AFD2A,607252,E,200002949,10030338061_25856921,90,GENERATED,73,2,,90,111,12,,..,,t1pmzntm3swdpa68,,,
8288,q9untkgj38pd6qc8,2018-10-01 10:39:04,"20180927_11:16_v2,/overall/option3,/overall/Total,Total,qualified",3,2,,1,1,,108,2,4,,0,1,0,0,0,0,0,0,0,9,1,1,1,0,0,1,0,0,1,7,,4,,3,2,3,3,2,2,2,3,3,2,2,2,2,3,2,2,2,2,3,2,2,2,1,Previously had their coverage,Not sure,5,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,,,,,,,,,,3,3,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,4,1,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,2,282.3318384,12,,11,,3,1,2018-10-01 10:34:31,1.220731707,1.220731707,1.220731707,,efef9985929488ba46bb67939cc34a2d,,1,,,,"Mozilla/5.0 (iPad; CPU OS 11_0_2 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A421 Safari/604.1",,,US,,,,8364A293136586A6,607252,E,200002947,10030338061_10066784691,90,GENERATED,46,2,,90,108,9,2,ti,,a2ycg6rtr7kdtdda,,,
8284,nzvxjv47bs8crnnc,2018-10-01 10:55:50,"20180927_11:16_v2,/overall/Total,/overall/option4,Total,qualified",3,2,,1,1,,115,1,6,,1,0,0,0,0,0,0,0,0,29,1,1,1,1,1,1,1,0,2,17,Tri Care,5,,4,4,4,4,4,1,99,4,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,Visit the Dentist & pick up paperwork,NA,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,,,4,4,,,,,4,4,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,1,1,0,1,0,1,0,0,1,0,0,1,,0,1,1,0,0,,2,1434.356211,4,,10,,5,6,2018-10-01 10:32:08,0.187453184,0.187453184,0.187453184,,e1f185c5c3d244eaf89402f1fbe6caac,,1,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",,,US,,,,713799D7153CAFF7,607252,E,200002943,10030338061_95960070,90,GENERATED,66,1,,90,115,29,1,..,,ehs4e9fe2k3yfvp7,,,
8296,u1d8h2w1cm7p50zk,2018-10-01 10:42:31,"20180927_11:16_v2,/overall/Total,/overall/option4,Total,qualified",3,2,,1,1,,110,2,6,,1,0,0,0,0,0,0,0,0,12,1,1,1,1,1,1,0,0,2,13,,1,,4,3,4,4,3,1,99,4,4,2,1,1,1,1,1,1,1,99,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,1,3,3,3,3,3,3,3,2,3,3,3,3,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,2,,,,,,,,,,,,,,,,,,,2,225.1114976,4,,3,,5,6,2018-10-01 10:38:52,0.187453184,0.187453184,0.187453184,,27d0852cc14743eaa6b27675710eb382,,1,,,,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; Touch; rv:11.0) like Gecko,,,US,,,,B500D2049F6F2977,607252,E,200002952,10030338061_10016945527,90,GENERATED,77,2,,90,110,12,1,..,,xhmm1ybt2p6rsg53,,,
8306,uvt3qhaena2tpfnh,2018-10-01 10:51:14,"20180927_11:16_v2,/overall/option2,/overall/Total,Total,qualified",3,2,,1,1,,107,1,6,,1,0,1,0,0,0,0,0,0,13,1,1,1,1,1,1,0,0,2,17,Wellcare,3,,2,3,4,4,4,1,3,4,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,To check claim status and order materials.,Nothing,3,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,3,3,,3,3,3,3,3,3,3,,3,3,,3,4,4,1,4,4,4,3,4,4,4,4,4,4,4,4,1,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,1,0,0,1,1,0,0,,0,0,0,0,0,,2,410.8476155,13,,11,,5,6,2018-10-01 10:44:33,0.639908676,0.639908676,0.639908676,,889536c7d3ba70c2ce42c944a6903c07,,1,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15",,,US,,,,808A031F8EB3223D,607252,E,200002958,10030338061_254,90,GENERATED,72,1,,90,107,13,"1,3",..,,4tmmz7vtefmcyrxh,,,
8314,et20qjgxq5q3engw,2018-10-01 10:55:00,"20180927_11:16_v2,/overall/option2,/overall/Total,Total,qualified",3,2,,1,1,,113,1,6,,1,0,0,0,0,0,0,0,0,20,1,0,1,0,1,1,0,0,2,17,delta dental,3,,2,3,4,4,4,99,99,4,4,2,99,99,99,99,99,99,99,99,99,99,99,99,1,pay premium,nothing,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,,,,,,,,,,,,,,4,3,3,3,2,3,3,3,3,3,3,3,3,3,4,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,2,443.7050147,3,,12,,5,6,2018-10-01 10:47:47,0.639908676,0.639908676,0.639908676,,d957cdb7c8c5bd665c6a5a1f3e51bef5,,1,,,,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0,,,US,,,,A12C6369EE1EC226,607252,E,200002962,10030338061_2277059,90,GENERATED,75,1,,90,113,20,1,..,,2x14ewayrvudsxrv,,,
8327,ff4h7fagpgmwcgwg,2018-10-01 11:00:13,"20180927_11:16_v2,/overall/option2,/overall/Total,Total,qualified",3,2,,1,1,,101,2,6,,0,0,0,0,0,0,0,0,0,6,1,1,1,0,0,1,0,0,1,12,,3,,2,3,4,4,3,99,99,3,4,2,99,1,1,2,1,1,1,99,1,1,1,99,1,General information,nothing,4,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,4,4,4,1,3,4,4,3,1,4,4,3,4,4,4,4,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,2,301.5386634,4,,10,,5,6,2018-10-01 10:55:19,0.639908676,0.639908676,0.639908676,,d065751a9eabf814df734631206751f3,,1,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",,,US,,,,27E9F68A3946F421,607252,E,200002969,10030338061_27924825,90,GENERATED,81,2,,90,101,6,,..,,4rapakywgu0pxdbf,,,
8337,vrqmbb8hjhgpxrz0,2018-10-01 11:02:44,"20180927_11:16_v2,/overall/Total,/overall/option1,Total,qualified",3,2,,1,1,,110,1,5,,0,0,0,0,0,0,0,0,0,12,1,0,1,0,1,1,0,0,1,9,,2,,1,3,4,4,4,1,99,4,4,1,1,1,1,1,1,1,1,99,1,1,3,99,1,Check a claim,Can't think of anything,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,,,,,4,4,,,,,,,,,,3,3,3,4,4,4,3,3,4,3,3,3,3,3,4,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,2,,,,,,,,,,,,,,,,,,,2,226.4434857,4,,3,,5,6,2018-10-01 10:59:06,1.73962963,1.73962963,1.73962963,,1d83832da09080cb29e7ba5ead844bde,,1,,,,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; Touch; rv:11.0) like Gecko,,,US,,,,02253EB7A1E38987,607252,E,200002975,10030338061_246896,90,GENERATED,58,1,,90,110,12,,..,,vgt5k3pe4uwpdybp,,,
8343,hx593vj4ka522j0c,2018-10-01 11:06:41,"20180927_11:16_v2,/overall/Total,/overall/option4,Total,qualified",3,2,,1,1,,113,1,6,,1,0,0,0,0,0,0,0,0,42,1,1,1,1,1,1,0,0,2,12,,1,,4,2,4,4,4,99,99,4,4,2,1,1,1,3,1,1,1,99,3,1,1,99,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,3,2,1,3,1,3,1,2,2,3,1,3,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,2,,,,,,,,,,,,,,,,,,,2,180.4151955,4,,10,,5,6,2018-10-01 11:03:48,0.187453184,0.187453184,0.187453184,,53444cb031266cae1dae8ba4c2dd7e95,,1,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",,,US,,,,67E7E4969AE2E754,607252,E,200002979,10030338061_550054,90,GENERATED,80,1,,90,113,42,1,..,,x2hfg5be9hj72h2n,,,
8344,whpwzpwqn2dxx9ga,2018-10-01 11:07:55,"20180927_11:16_v2,/overall/Total,/overall/option4,Total,qualified",3,2,,1,1,,110,1,6,,1,0,0,0,0,0,0,0,0,53,1,0,1,1,1,1,0,0,1,7,,1,,4,2,3,4,2,1,99,4,4,2,1,1,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,2,,,,,,,,,,,,,,,,,,,2,203.6587002,5,,10,,5,6,2018-10-01 11:04:39,0.187453184,0.187453184,0.187453184,,72d957db6683f10875a4ac90ebe3e508,,1,,,,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.35 Safari/537.36",,,US,,,,E59CA27819A4B252,607252,E,200002980,10030338061_6647265,90,GENERATED,81,1,,90,110,53,1,..,,4zwtmksc66993evy,,,
8345,kp47qx87pqf3cxzu,2018-10-01 11:08:24,"20180927_11:16_v2,/overall/Total,/overall/option1,Total,qualified",3,2,,3,2,,111,2,4,,1,0,1,0,0,0,0,0,0,42,1,1,1,1,1,1,0,0,1,7,,2,,1,2,4,3,2,1,2,3,4,2,1,1,1,3,1,1,1,1,4,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,2,3,3,4,2,2,3,3,3,4,3,4,4,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,2,,,,,,,,,,,,,,,,,,,2,167.30936,4,,10,,5,6,2018-10-01 11:05:43,1.73962963,1.73962963,1.73962963,,750a01a31de5f316c3da33afdbe30666,,1,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",,,US,,,,b9ddbbef179bc6da,607252,E,13738616,,,GTM,53,2,,gtm,111,42,"1,3",..,,u7krehu34c76w5h9,,,
